Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,Ocup_2000,Ocup_2010,Ocup_2018,xcoord,ycoord,NM_MU,CODMU,COD_1,COD_UF,UF,COD_2,ANO,IVS_2000,IVS_INF_00,IVS_CPH_00,IVS_REN_00,2010_ANO,IVS_2010,IVS_INF_10,IVS_CPH_10,IVS_REN_10,fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,URB_RURAL,Dens_Dom,Dens_hab
,,,,,,"-1","0","-1",,,F419,1,1,0,-35.98315018896,-8.28460730210683,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F420,1,1,0,-35.9831195800093,-8.28451607259209,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F422,1,1,0,-35.9831074900563,-8.2843914146036,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F424,1,1,0,-35.9830401392083,-8.28428525856145,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F425,1,1,0,-35.9830132011726,-8.28423050392757,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F426,1,1,0,-35.9829330933127,-8.28417756634617,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F427,1,1,0,-35.9829003065576,-8.28410674495513,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F265,1,1,0,-35.9839943360157,-8.28510719189263,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F324,1,1,0,-35.9838782319209,-8.28459877709889,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F325,1,1,0,-35.9839003857166,-8.28465197864415,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F323,1,1,0,-35.9838466464648,-8.28454496060804,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F326,1,1,0,-35.9839236680771,-8.28471791158773,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2278,200ME69578N103540,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,329,376,705,196,40075.0451660156,800.818211487962,1,0.005,0.017591995145095
,,,,,,"-1","0","-1",,,F428,1,1,0,-35.9828670625149,-8.28425353619371,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F429,1,1,0,-35.9827636037425,-8.2841450622349,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F430,1,1,0,-35.9827742194976,-8.284060544535,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F431,1,1,0,-35.9827767129922,-8.28402314133101,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F432,1,1,0,-35.9826315020243,-8.28393052695677,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F433,1,1,0,-35.9825398609212,-8.28392267969846,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F434,1,1,0,-35.9824629280343,-8.28391674871723,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F435,1,1,0,-35.9824195080547,-8.28391228418755,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F436,1,1,0,-35.9825337660136,-8.28379720135533,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F437,1,1,0,-35.9822039890408,-8.28358828887095,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F440,1,1,0,-35.9820057375679,-8.28362340508678,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F441,1,1,0,-35.9819893039697,-8.28355766410992,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F442,1,1,0,-35.981979124579,-8.28347068119346,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F3032,1,1,0,-35.9818937792413,-8.28345985994788,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F443,1,1,0,-35.9818267982768,-8.2834547866841,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,"F444
Residencial",1,1,0,-35.9817834402816,-8.28345237416118,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F439,1,1,0,-35.9821157503799,-8.28369026272491,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2549,200ME69580N103540,1KME6958N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,358,397,755,204,40074.9182128906,800.816946689222,1,0.005,0.018839714057286
,,,,,,"-1","0","-1",,,F254,1,1,0,-35.9815457193609,-8.28146347355714,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F255,1,1,0,-35.9815459894936,-8.28168798848541,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F448,1,1,0,-35.981668840637,-8.28316733298092,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F449,1,1,0,-35.9815564487475,-8.2830402382496,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F450,1,1,0,-35.9814582547045,-8.28293735859144,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F451,1,1,0,-35.9813974372698,-8.28286035234345,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F452,1,1,0,-35.9813369969309,-8.28284956864628,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,"F453
EdificaÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o em alvenaria",1,1,0,-35.9812946009464,-8.28286382541869,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F454,1,1,0,-35.981240618485,-8.2828156135585,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F254,1,1,0,-35.9815457202053,-8.28146347354164,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F255,1,1,0,-35.9815459903381,-8.28168798846991,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2554,200ME69580N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,225,249,474,126,40074.9085693359,800.816827665408,1,0.003,0.011827849817297
,,,,,,"-1","0","-1",,,F456,1,1,0,-35.9811111968453,-8.28266866020082,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F457,1,1,0,-35.9811007627093,-8.28262900815781,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F458,1,1,0,-35.9810872223288,-8.28249105030433,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F459,1,1,0,-35.9810282151887,-8.28231348702469,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F460,1,1,0,-35.9809497513716,-8.28227329806677,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F462,1,1,0,-35.9808431913688,-8.28173321210648,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F463,1,1,0,-35.9808433934183,-8.28166700835962,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F464,1,1,0,-35.9808460167552,-8.28160377175578,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F465,1,1,0,-35.9808485311943,-8.28154829524302,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F466,1,1,0,-35.9808496759544,-8.28148831126368,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F467,1,1,0,-35.9809606655518,-8.28142428718756,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F468,1,1,0,-35.9809654758071,-8.28136131454051,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2555,200ME69582N103542,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,338,400,738,199,40074.7834472656,800.815576138368,1,0.005,0.018415570503859
,,,,,,"-1","0","-1",,,F242,1,1,0,-35.9817768835525,-8.27970630322815,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F243,1,1,0,-35.9817639096905,-8.27978507993975,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F244,1,1,0,-35.9817484354193,-8.27990293214844,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F245,1,1,0,-35.9817336745649,-8.28003356804284,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F246,1,1,0,-35.9817126595191,-8.28018959710807,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F247,1,1,0,-35.9816833989337,-8.28041109290648,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F248,1,1,0,-35.9816626028373,-8.28056866455414,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F249,1,1,0,-35.9816454918887,-8.28071904266534,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F250,1,1,0,-35.9815843952,-8.28109369189638,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F251,1,1,0,-35.9815705971618,-8.28118529712285,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
,,,,,,"-1","0","-1",,,F252,1,1,0,-35.9815630885306,-8.281249588666,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2559,200ME69580N103544,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,116,128,244,67,40074.9271240234,800.816986936271,1,0.002,0.006088594977225
