"","xcoord","Name","description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","id.x","Ocup_2000.x","Ocup_2010.x","Ocup_2018.x","ycoord.x","NM_MU.x","CODMU.x","COD_1.x","COD_UF.x","UF.x","COD_2.x","ANO.x","IVS_2000.x","IVS_INF_00.x","IVS_CPH_00.x","IVS_REN_00.x","X2010_ANO","IVS_2010.x","IVS_INF_10.x","IVS_CPH_10.x","IVS_REN_10.x","fid","ID_UNICO","nome_1KM","nome_5KM","nome_10KM","nome_50KM","nome_100KM","nome_500KM","QUADRANTE","MASC","FEM","POP","DOM_OCU","area","perimeter","URB_RURAL","Dens_Dom","Dens_hab","id.y","Ocup_2000.y","Ocup_2010.y","Ocup_2018.y","ycoord.y","NM_MU.y","CODMU.y","COD_1.y","COD_UF.y","UF.y","COD_2.y","ANO.y","IVS_2000.y","IVS_INF_00.y","IVS_CPH_00.y","IVS_REN_00.y","2010_ANO","IVS_2010.y","IVS_INF_10.y","IVS_CPH_10.y","IVS_REN_10.y"
"329",-36.0273891859575,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3525",1,1,1,-8.71415296845912,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3525",1,1,1,-8.71415296845912,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"330",-36.0273810105548,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3526",1,1,1,-8.71418947286566,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3526",1,1,1,-8.71418947286566,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"331",-36.0273753248052,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3527",1,1,1,-8.71422773901347,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3527",1,1,1,-8.71422773901347,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"332",-36.0273679046412,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3528",1,1,1,-8.71426859238888,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3528",1,1,1,-8.71426859238888,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"333",-36.0273615535274,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3529",1,1,1,-8.71430872167682,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3529",1,1,1,-8.71430872167682,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"334",-36.0273550960467,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3530",1,1,1,-8.7143449370355,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3530",1,1,1,-8.7143449370355,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"335",-36.0273481827014,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3531",1,1,1,-8.71438040881406,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3531",1,1,1,-8.71438040881406,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"336",-36.0273407486786,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3532",1,1,1,-8.71442265053183,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3532",1,1,1,-8.71442265053183,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"337",-36.0272955410498,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3503",1,1,1,-8.71297448314129,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3503",1,1,1,-8.71297448314129,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"338",-36.0272306434328,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3502",1,1,1,-8.71292785349711,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3502",1,1,1,-8.71292785349711,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"339",-36.0253066000413,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3394",1,1,1,-8.71161334639681,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6766,"1KME6950N10306","1KME6950N10306","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",138,122,260,58,1001942.05664063,4004.24782374046,0,0,0.000259496043985,"F3394",1,1,1,-8.71161334639681,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"340",-36.0226595699493,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3007",1,1,1,-8.72126068637587,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6765,"1KME6950N10305","1KME6950N10305","5KME6950N10305","10KME6950N10300","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",24,22,46,11,1001940.80212402,4004.24582026384,0,0,4.5910896035e-05,"F3007",1,1,1,-8.72126068637587,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"341",-36.0154737429011,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3105",1,1,1,-8.6456084715628,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6805,"1KME6951N10313","1KME6951N10313","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",106,116,222,72,1001933.78881836,4004.22774049977,0,0,0.000221571527458,"F3105",1,1,1,-8.6456084715628,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"342",-36.0153411400272,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3009",1,1,0,-8.81945776834609,"QUIPAPÃƒÂ",2611507,261150,26,"Pernambuco",2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624,5298,"200ME69506N102944","1KME6950N10294","5KME6950N10290","10KME6950N10290","50KME6950N10250","100KME6900N10250","500KME6800N9850","ID_58",0,0,0,0,40076.9510498047,800.843470767686,1,0,0,"F3009",1,1,0,-8.81945776834609,"QUIPAPÁ",2611507,261150,26,"Pernambuco",2611507,2000,0.692,0.474,0.863,0.74,2010,0.536,0.381,0.603,0.624
"343",-36.0153000946372,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3195",1,1,1,-8.63262790028302,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3195",1,1,1,-8.63262790028302,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"344",-36.0152988123597,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3195",1,1,1,-8.63268022778908,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3195",1,1,1,-8.63268022778908,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"345",-36.0152984872389,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3194",1,1,1,-8.63257678433741,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3194",1,1,1,-8.63257678433741,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"346",-36.0152942278421,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3193",1,1,1,-8.63252718688815,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3193",1,1,1,-8.63252718688815,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"347",-36.0152867093271,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3192",1,1,1,-8.63248309843258,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3192",1,1,1,-8.63248309843258,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"348",-36.0152796463595,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3001",1,1,1,-8.63244202770526,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6807,"1KME6951N10315","1KME6951N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",104,127,231,59,1001936.2076416,4004.23154843398,0,0,0.000230553600357,"F3001",1,1,1,-8.63244202770526,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"349",-36.0145990020656,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3245",1,1,1,-8.66250307018926,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5439,"200ME69518N103120","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",99,85,184,52,40077.0015869141,800.842212248044,1,0.001,0.00459116183133,"F3245",1,1,1,-8.66250307018926,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"350",-36.0145596868467,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3345",1,1,1,-8.65919297768238,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5444,"200ME69518N103122","1KME6951N10312","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",0,0,0,0,40077.0098876953,800.842273409016,1,0,0,"F3345",1,1,1,-8.65919297768238,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"351",-36.0145429830197,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3348",1,1,1,-8.65875480755476,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5449,"200ME69518N103124","1KME6951N10312","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",5,7,12,3,40077.0191650391,800.842346317173,1,0,0.000299423466366,"F3348",1,1,1,-8.65875480755476,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"352",-36.0145391640584,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3349",1,1,1,-8.65871085629182,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5449,"200ME69518N103124","1KME6951N10312","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",5,7,12,3,40077.0191650391,800.842346317173,1,0,0.000299423466366,"F3349",1,1,1,-8.65871085629182,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"353",-36.0145104932601,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3350",1,1,1,-8.65817437419066,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5449,"200ME69518N103124","1KME6951N10312","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",5,7,12,3,40077.0191650391,800.842346317173,1,0,0.000299423466366,"F3350",1,1,1,-8.65817437419066,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"354",-36.0144779581662,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3254",1,1,1,-8.66349414804229,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3254",1,1,1,-8.66349414804229,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"355",-36.0144732837638,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3255",1,1,1,-8.66352969498121,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3255",1,1,1,-8.66352969498121,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"356",-36.0144676984639,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3256",1,1,1,-8.66357216890742,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3256",1,1,1,-8.66357216890742,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"357",-36.014462190624,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3257",1,1,1,-8.66361405375993,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3257",1,1,1,-8.66361405375993,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"358",-36.0144565931088,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3258",1,1,1,-8.66365662053309,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3258",1,1,1,-8.66365662053309,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"359",-36.014450810368,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3259",1,1,1,-8.66370059584729,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3259",1,1,1,-8.66370059584729,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"360",-36.0144460780978,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3261",1,1,1,-8.66381548708309,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3261",1,1,1,-8.66381548708309,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"361",-36.0144448059054,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3260",1,1,1,-8.66374568225878,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3260",1,1,1,-8.66374568225878,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"362",-36.0144383336428,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3262",1,1,1,-8.66387509675042,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3262",1,1,1,-8.66387509675042,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"363",-36.0144312158626,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3263",1,1,1,-8.6639298328626,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3263",1,1,1,-8.6639298328626,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"364",-36.0144282777662,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3158",1,1,1,-8.63116015189127,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,6843,"1KME6952N10315","1KME6952N10315","5KME6950N10315","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",41,48,89,23,1001919.6385498,4004.19841613893,0,0,8.8829479507e-05,"F3158",1,1,1,-8.63116015189127,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"365",-36.0144205663632,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3264",1,1,1,-8.66401274113197,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3264",1,1,1,-8.66401274113197,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"366",-36.0144135246501,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3265",1,1,1,-8.66406192253379,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3265",1,1,1,-8.66406192253379,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"367",-36.0144068735204,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3266",1,1,1,-8.66410906418027,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3266",1,1,1,-8.66410906418027,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"368",-36.0144004286802,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3267",1,1,1,-8.66415531764591,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3267",1,1,1,-8.66415531764591,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
"369",-36.0143934927217,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F3268",1,1,1,-8.66420546806401,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637,5434,"200ME69518N103118","1KME6951N10311","5KME6950N10310","10KME6950N10310","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",128,140,268,82,40077.0131835938,800.842349373376,1,0.002,0.006687125080212,"F3268",1,1,1,-8.66420546806401,"PANELAS",2610202,261020,26,"Pernambuco",2610202,2000,0.59,0.348,0.676,0.745,2010,0.484,0.235,0.579,0.637
